month,day,hour,T,GHI,DNI,DHI,rh,wspd,pres
11,18,21,19.7,0.0,0.0,0.0,28.5,0.6,961.8
11,18,22,18.7,0.0,0.0,0.0,30.5,0.7,960.2
11,18,23,17.7,0.0,0.0,0.0,31.5,0.8,958.9
11,19,0,16.8,0.0,0.0,0.0,29.6,0.9,958.5
11,19,1,15.8,0.0,0.0,0.0,35.1,1.0,957.6
11,19,2,15.1,0.0,0.0,0.0,41.6,1.0,957.7
11,19,3,14.3,0.0,0.0,0.0,47.7,1.1,956.4
11,19,4,13.4,0.0,0.0,0.0,56.6,1.0,955.7
11,19,5,14.0,0.0,0.0,0.0,70.5,0.7,959.9
11,19,6,15.5,23.0,0.0,23.0,73.9,0.3,964.1
11,19,7,18.4,288.7,808.1,51.1,82.1,0.4,969.0
11,19,8,21.1,519.7,914.8,69.8,87.2,0.8,969.3
11,19,9,23.8,729.1,964.3,84.2,89.0,1.2,969.8
11,19,10,26.4,900.8,991.4,95.2,86.6,1.5,970.3
11,19,11,28.9,1021.6,1005.6,102.7,91.4,2.1,970.1
11,19,12,29.9,1078.2,1007.1,106.1,93.9,2.5,968.1
11,19,13,30.2,1071.2,1001.8,105.7,94.4,2.9,965.8
11,19,14,30.7,1001.0,989.5,101.5,86.1,3.0,966.1
11,19,15,29.9,873.9,969.3,93.6,76.3,3.4,963.8
11,19,16,28.9,698.8,935.6,82.3,62.6,3.0,962.8
11,19,17,27.0,489.4,877.3,67.6,45.1,2.8,959.5
11,19,18,24.9,266.1,768.9,49.2,44.9,1.7,954.6
11,19,19,22.1,54.1,436.6,20.4,36.4,1.2,953.8
11,19,20,20.1,0.0,0.0,0.0,32.3,0.7,954.9
11,19,21,18.6,0.0,0.0,0.0,32.1,0.5,954.8
11,19,22,17.5,0.0,0.0,0.0,32.8,0.8,953.9
11,19,23,16.6,0.0,0.0,0.0,35.7,0.8,952.7
11,20,0,15.8,0.0,0.0,0.0,34.0,0.9,951.5
11,20,1,15.1,0.0,0.0,0.0,37.0,0.9,951.0
11,20,2,14.4,0.0,0.0,0.0,43.1,0.7,950.7
11,20,3,13.7,0.0,0.0,0.0,52.0,0.8,950.2
11,20,4,13.0,0.0,0.0,0.0,60.6,0.8,949.3
11,20,5,13.5,0.0,0.0,0.0,69.2,0.5,952.9
11,20,6,14.9,23.1,0.0,23.1,75.6,0.2,957.6
11,20,7,17.3,282.0,783.3,50.7,82.3,0.3,962.3
11,20,8,20.0,507.7,890.2,69.1,87.6,0.8,963.3
11,20,9,22.7,714.8,943.2,83.4,88.4,1.3,964.1
11,20,10,25.4,885.2,972.4,94.4,86.8,1.6,964.6
11,20,11,27.9,1005.8,988.6,101.8,88.9,2.3,962.8
11,20,12,28.7,1061.6,990.0,105.2,90.3,2.8,960.9
11,20,13,28.1,1054.6,984.6,104.8,91.0,3.1,956.5
11,20,14,27.8,985.2,971.9,100.5,85.7,3.3,955.5
11,20,15,26.8,861.1,952.4,92.8,78.2,3.3,954.0
11,20,16,25.7,689.1,918.9,81.7,67.2,3.0,952.6
11,20,17,24.1,483.3,861.4,67.2,53.2,2.7,950.6
11,20,18,22.1,263.6,752.9,49.0,49.9,1.9,946.5
11,20,19,19.9,55.2,427.3,20.8,39.7,1.6,946.0
11,20,20,18.2,0.0,0.0,0.0,42.5,1.0,946.9
11,20,21,17.0,0.0,0.0,0.0,42.1,0.6,946.8
11,20,22,15.8,0.0,0.0,0.0,39.9,0.4,945.4
11,20,23,15.1,0.0,0.0,0.0,42.2,0.4,945.6
11,21,0,14.4,0.0,0.0,0.0,41.4,0.5,944.7
11,21,1,13.7,0.0,0.0,0.0,39.2,0.6,944.1
11,21,2,13.1,0.0,0.0,0.0,46.7,0.4,943.9
11,21,3,12.4,0.0,0.0,0.0,58.3,0.6,943.1
11,21,4,11.9,0.0,0.0,0.0,66.8,0.4,943.0
11,21,5,12.5,0.0,0.0,0.0,68.1,0.2,946.9
11,21,6,13.6,10.5,0.0,10.5,76.3,0.1,949.7
11,21,7,15.7,54.4,7.7,52.1,81.5,0.5,954.1
11,21,8,17.7,112.7,8.8,108.4,86.9,1.0,954.8
11,21,9,19.8,707.1,931.6,82.8,90.3,1.5,956.3
11,21,10,22.2,875.6,960.7,93.7,87.3,1.8,958.3
11,21,11,23.9,994.8,976.7,101.0,89.0,2.4,957.5
11,21,12,24.9,1053.0,980.9,104.6,86.6,2.8,956.0
11,21,13,25.0,1048.4,977.5,104.4,91.1,3.1,954.1
11,21,14,24.8,981.7,966.8,100.3,86.7,3.3,953.3
11,21,15,23.9,858.5,947.4,92.7,80.4,3.4,952.4
11,21,16,22.6,687.8,914.4,81.6,71.7,3.2,951.5
11,21,17,21.5,483.1,856.7,67.3,64.1,2.8,952.1
11,21,18,20.0,264.0,747.0,49.1,56.9,2.2,952.0
11,21,19,18.9,56.7,425.5,21.3,48.5,1.8,952.4
11,21,20,17.5,0.0,0.0,0.0,48.6,1.6,952.1
11,21,21,16.5,0.0,0.0,0.0,47.7,1.3,953.7
11,21,22,15.7,0.0,0.0,0.0,44.6,1.0,955.7
11,21,23,15.6,0.0,0.0,0.0,44.2,0.6,958.1
11,22,0,15.4,0.0,0.0,0.0,50.2,0.4,957.2
11,22,1,14.8,0.0,0.0,0.0,46.7,0.2,956.3
11,22,2,14.1,0.0,0.0,0.0,55.5,0.3,957.1
11,22,3,13.4,0.0,0.0,0.0,65.6,0.2,958.1
11,22,4,12.6,0.0,0.0,0.0,71.6,0.4,957.5
11,22,5,12.6,0.0,0.0,0.0,70.1,0.4,960.1
11,22,6,13.7,19.7,0.0,19.7,77.4,0.1,963.1
11,22,7,15.4,123.4,7.8,121.1,78.0,0.5,964.4
11,22,8,17.2,296.1,8.9,291.7,82.9,1.0,964.3
11,22,9,19.4,713.3,939.3,83.3,86.8,1.5,965.4
11,22,10,21.4,635.6,24.5,615.6,88.7,1.8,964.3
11,22,11,22.8,778.0,41.3,740.2,91.6,2.2,961.4
11,22,12,23.2,821.1,47.2,775.4,90.4,2.7,958.5
11,22,13,22.9,801.2,43.6,759.1,94.5,3.0,955.6
11,22,14,22.6,635.5,22.4,615.0,90.4,3.3,954.8
11,22,15,21.6,563.7,17.7,549.4,83.6,3.5,953.1
11,22,16,20.2,470.7,13.0,462.0,70.3,3.4,952.2
11,22,17,19.0,247.2,8.8,242.9,62.2,3.0,952.5
11,22,18,17.3,109.0,7.6,106.8,53.6,2.1,952.1
11,22,19,15.5,59.7,438.3,21.9,48.8,1.4,950.9
11,22,20,14.3,0.0,0.0,0.0,49.9,0.9,952.8
11,22,21,13.6,0.0,0.0,0.0,45.6,0.6,954.5
11,22,22,13.1,0.0,0.0,0.0,39.1,0.4,954.8
11,22,23,12.4,0.0,0.0,0.0,37.6,0.1,954.2
11,23,0,11.9,0.0,0.0,0.0,41.4,0.1,954.5
11,23,1,11.4,0.0,0.0,0.0,43.0,0.2,954.8
11,23,2,11.2,0.0,0.0,0.0,44.8,0.3,956.0
11,23,3,10.9,0.0,0.0,0.0,54.9,0.2,956.3
11,23,4,10.1,0.0,0.0,0.0,59.8,0.1,955.0
11,23,5,10.9,0.0,0.0,0.0,63.4,0.1,960.6
11,23,6,12.0,23.8,0.0,23.8,70.7,0.3,962.8
11,23,7,14.2,289.3,798.8,51.3,73.4,0.6,967.7
11,23,8,16.2,519.2,908.3,69.9,75.8,1.0,968.3
11,23,9,18.5,731.1,963.6,84.5,78.2,1.4,970.5
11,23,10,20.9,907.0,995.6,95.7,86.2,1.8,972.3
11,23,11,23.0,1033.2,1014.7,103.5,87.1,2.4,972.6
11,23,12,24.4,1096.1,1021.1,107.3,89.0,2.9,972.9
11,23,13,25.1,1094.5,1020.3,107.2,94.7,3.2,971.6
11,23,14,25.8,1028.6,1012.2,103.2,90.2,3.5,972.2
11,23,15,25.3,904.2,996.3,95.5,83.6,3.8,970.5
11,23,16,24.4,729.7,967.5,84.3,63.2,3.5,968.6
11,23,17,23.2,518.5,915.6,69.7,47.1,3.0,966.3
11,23,18,21.0,283.3,793.5,50.7,45.9,1.8,962.0
11,23,19,18.7,64.9,472.4,22.8,42.1,1.0,959.8
11,23,20,17.3,0.0,0.0,0.0,35.5,0.4,962.3
11,23,21,16.1,0.0,0.0,0.0,31.1,0.4,961.8
11,23,22,15.3,0.0,0.0,0.0,24.2,0.5,961.4
11,23,23,14.3,0.0,0.0,0.0,24.6,0.7,960.5
11,24,0,13.4,0.0,0.0,0.0,24.6,0.8,959.9
11,24,1,12.5,0.0,0.0,0.0,32.2,0.9,959.2
11,24,2,11.9,0.0,0.0,0.0,35.0,0.8,959.4
11,24,3,11.2,0.0,0.0,0.0,43.1,0.7,958.3
11,24,4,10.2,0.0,0.0,0.0,49.6,0.8,956.5
11,24,5,11.2,0.0,0.0,0.0,61.1,0.5,962.2
11,24,6,12.6,76.0,544.0,24.5,66.6,0.3,965.8
11,24,7,15.3,302.8,839.1,52.3,75.1,0.4,970.5
11,24,8,18.2,537.6,942.1,71.0,79.1,0.8,971.5
11,24,9,20.8,754.1,995.3,85.8,79.1,1.1,970.9
11,24,10,23.6,934.0,1026.4,97.3,85.0,1.6,972.9
11,24,11,26.1,1063.5,1045.4,105.2,85.7,2.2,972.5
11,24,12,27.9,1125.3,1048.9,108.9,88.5,2.6,971.7
11,24,13,28.9,1121.7,1045.9,108.7,89.0,3.0,969.3
11,24,14,29.6,1053.2,1036.4,104.5,83.0,3.3,969.6
11,24,15,28.8,922.5,1015.7,96.5,74.4,3.6,966.2
11,24,16,27.6,742.7,983.1,85.0,56.1,3.3,964.0
11,24,17,26.0,527.0,927.8,70.2,42.3,2.9,962.0
11,24,18,23.3,294.2,820.6,51.5,39.3,1.7,957.2
11,24,19,20.5,71.3,517.7,23.7,34.1,1.0,956.6
11,24,20,18.7,0.0,0.0,0.0,23.8,0.6,958.7
11,24,21,17.5,0.0,0.0,0.0,22.3,0.5,958.7
11,24,22,16.6,0.0,0.0,0.0,20.6,0.8,957.4
11,24,23,15.6,0.0,0.0,0.0,19.8,0.8,956.3
11,25,0,14.7,0.0,0.0,0.0,21.8,0.9,955.8
11,25,1,13.7,0.0,0.0,0.0,29.2,0.9,955.3
11,25,2,13.1,0.0,0.0,0.0,31.5,0.9,955.7
11,25,3,12.4,0.0,0.0,0.0,39.7,0.9,954.9
11,25,4,11.6,0.0,0.0,0.0,48.1,0.8,954.3
11,25,5,12.7,0.0,0.0,0.0,61.9,0.5,960.8
11,25,6,14.3,76.0,540.3,24.4,66.4,0.3,965.1
11,25,7,17.0,300.7,831.5,52.0,75.9,0.3,969.7
11,25,8,19.7,533.0,933.0,70.6,80.7,0.8,971.3
11,25,9,22.3,745.4,982.7,85.2,81.8,1.1,972.2
11,25,10,25.2,920.3,1010.3,96.4,84.7,1.6,974.4
11,25,11,27.7,1044.5,1025.4,104.0,86.0,2.2,974.6
11,25,12,29.5,1104.8,1028.3,107.7,86.9,2.6,974.0
11,25,13,30.4,1100.8,1024.6,107.5,87.5,2.9,972.7
11,25,14,31.1,1032.8,1014.0,103.3,81.7,3.1,973.3
11,25,15,30.3,905.7,994.4,95.5,74.0,3.3,970.9
11,25,16,29.2,729.6,961.9,84.2,58.8,3.0,969.1
11,25,17,27.5,518.1,906.6,69.6,44.3,2.8,966.6
11,25,18,25.2,292.0,806.4,51.4,42.9,1.7,962.2
11,25,19,22.5,73.3,517.2,24.1,35.5,1.1,960.0
11,25,20,20.6,0.0,0.0,0.0,26.3,0.6,962.0
11,25,21,19.3,0.0,0.0,0.0,25.0,0.4,961.8
11,25,22,18.2,0.0,0.0,0.0,27.9,0.4,960.8
11,25,23,17.1,0.0,0.0,0.0,27.3,0.6,959.4
11,26,0,16.2,0.0,0.0,0.0,26.8,0.6,958.6
11,26,1,15.3,0.0,0.0,0.0,32.1,0.8,957.5
11,26,2,14.8,0.0,0.0,0.0,36.0,0.7,957.7
11,26,3,14.4,0.0,0.0,0.0,44.2,0.7,956.9
11,26,4,13.7,0.0,0.0,0.0,52.2,0.7,955.4
11,26,5,14.2,0.0,0.0,0.0,63.1,0.5,959.1
11,26,6,15.4,27.4,5.0,26.9,67.6,0.3,964.1
11,26,7,18.1,291.3,800.6,51.5,76.8,0.4,970.3
11,26,8,20.9,518.6,904.9,69.8,81.8,0.9,971.4
11,26,9,23.7,726.8,956.3,84.2,84.0,1.2,971.9
11,26,10,26.1,898.8,985.0,95.2,85.8,1.7,972.4
11,26,11,28.1,1020.9,1000.7,102.7,87.1,2.1,971.4
11,26,12,29.5,1081.1,1004.7,106.4,88.1,2.7,972.0
11,26,13,30.0,1078.0,1001.6,106.2,88.7,3.0,970.4
11,26,14,30.5,1011.7,991.0,102.2,83.3,3.2,970.5
11,26,15,29.8,888.7,972.7,94.6,74.6,3.2,969.2
11,26,16,28.6,716.9,941.1,83.6,65.8,3.0,967.5
11,26,17,27.0,510.0,886.9,69.3,45.6,2.7,965.7
11,26,18,24.7,288.3,787.7,51.3,45.3,1.6,961.2
11,26,19,21.9,73.7,503.0,24.5,37.7,1.1,958.7
11,26,20,20.1,0.0,0.0,0.0,34.2,0.8,961.0
11,26,21,19.1,0.0,0.0,0.0,33.1,0.6,961.8
11,26,22,18.3,0.0,0.0,0.0,34.4,0.6,960.6
11,26,23,17.5,0.0,0.0,0.0,35.4,0.9,959.2
11,27,0,16.6,0.0,0.0,0.0,32.6,0.9,958.1
11,27,1,15.8,0.0,0.0,0.0,35.2,1.0,957.2
11,27,2,15.2,0.0,0.0,0.0,40.6,0.8,956.7
11,27,3,14.4,0.0,0.0,0.0,50.8,1.0,955.7
11,27,4,13.6,0.0,0.0,0.0,58.0,0.9,954.2
11,27,5,14.7,0.0,0.0,0.0,64.0,0.5,960.3
11,27,6,15.9,74.9,518.5,24.7,73.3,0.3,962.6
11,27,7,18.6,295.3,811.4,51.8,79.8,0.2,968.4
11,27,8,21.3,525.4,917.2,70.3,86.4,0.7,969.8
11,27,9,24.1,736.8,969.9,84.8,88.6,1.2,970.8
11,27,10,27.1,911.9,999.9,96.0,85.6,1.6,972.3
11,27,11,29.6,1037.1,1017.0,103.7,88.4,2.3,972.2
11,27,12,31.4,1099.1,1021.7,107.4,92.2,2.6,969.4
11,27,13,31.9,1097.1,1019.3,107.2,91.3,3.0,966.5
11,27,14,32.5,1031.3,1009.9,103.2,83.7,3.1,966.9
11,27,15,31.2,903.1,987.6,95.3,75.6,3.4,963.3
11,27,16,29.5,727.1,953.0,84.0,59.8,3.2,960.2
11,27,17,27.1,517.0,895.8,69.6,45.1,2.8,957.4
11,27,18,24.6,291.7,791.0,51.6,43.7,1.9,954.8
11,27,19,22.0,75.8,504.2,25.0,34.6,1.6,953.2
11,27,20,19.9,0.0,0.0,0.0,25.9,1.2,953.2
11,27,21,18.4,0.0,0.0,0.0,24.6,0.9,953.0
11,27,22,17.0,0.0,0.0,0.0,30.0,0.5,951.7
11,27,23,15.9,0.0,0.0,0.0,27.2,0.4,950.7
11,28,0,14.8,0.0,0.0,0.0,28.1,0.5,949.1
11,28,1,13.6,0.0,0.0,0.0,30.8,0.5,947.6
11,28,2,12.4,0.0,0.0,0.0,35.1,0.5,946.6
11,28,3,11.6,0.0,0.0,0.0,44.4,0.6,945.5
11,28,4,10.9,0.0,0.0,0.0,56.0,0.3,943.5
11,28,5,11.6,0.0,0.0,0.0,59.6,0.1,947.3
11,28,6,13.2,72.1,490.3,24.3,69.8,0.1,952.0
11,28,7,14.9,114.9,7.8,112.6,73.2,0.5,954.8
11,28,8,16.8,179.9,8.9,175.5,83.1,0.9,956.3
11,28,9,19.1,389.2,9.4,382.9,87.7,1.3,959.3
11,28,10,21.4,661.2,27.4,638.8,88.1,1.9,960.5
11,28,11,23.1,812.0,47.3,768.5,89.0,2.4,959.6
11,28,12,24.3,1063.4,986.4,105.4,89.3,2.7,957.9
11,28,13,24.6,889.4,61.5,829.6,90.1,2.9,956.6
11,28,14,24.5,803.6,45.6,761.6,84.0,2.9,956.2
11,28,15,23.5,704.3,32.9,677.4,78.3,3.0,954.2
11,28,16,21.9,467.4,12.6,458.9,67.1,2.7,950.8
11,28,17,20.8,225.0,8.7,220.7,62.9,2.3,952.1
11,28,18,19.2,92.4,7.7,90.1,56.1,2.0,953.9
11,28,19,18.3,76.7,496.5,25.3,49.9,1.7,956.2
11,28,20,17.8,0.0,0.0,0.0,52.0,1.6,957.3
11,28,21,17.3,0.0,0.0,0.0,48.1,1.4,957.2
11,28,22,16.6,0.0,0.0,0.0,49.2,1.1,956.7
11,28,23,16.4,0.0,0.0,0.0,47.2,1.0,959.0
11,29,0,15.9,0.0,0.0,0.0,52.3,0.5,958.6
11,29,1,15.6,0.0,0.0,0.0,57.0,0.6,958.0
11,29,2,15.3,0.0,0.0,0.0,58.7,0.4,959.1
11,29,3,15.5,0.0,0.0,0.0,67.2,0.3,961.7
11,29,4,15.5,0.0,0.0,0.0,74.4,0.1,962.0
11,29,5,15.5,0.0,0.0,0.0,66.3,0.3,961.8
11,29,6,15.3,10.1,4.5,9.6,75.6,0.4,963.1
11,29,7,15.6,36.3,7.5,34.1,77.7,0.4,964.4
11,29,8,16.1,87.5,8.6,83.2,82.8,0.6,963.9
11,29,9,17.8,136.3,9.1,130.2,85.7,1.3,968.3
11,29,10,19.6,168.7,9.5,161.0,89.2,1.7,969.6
11,29,11,20.7,413.2,9.7,404.3,87.5,2.1,966.8
11,29,12,20.9,494.0,10.8,483.5,83.5,2.6,965.0
11,29,13,21.0,250.7,9.8,241.2,88.4,2.7,964.4
11,29,14,20.7,287.7,9.7,278.8,89.9,2.9,963.2
11,29,15,19.9,415.1,9.5,407.3,84.9,2.7,962.5
11,29,16,19.2,712.4,927.0,83.4,93.5,2.4,962.4
11,29,17,17.9,510.7,875.6,69.5,91.1,2.0,960.4
11,29,18,17.0,288.6,768.2,51.5,77.9,1.4,957.7
11,29,19,15.7,77.4,487.8,25.6,72.0,1.1,957.0
11,29,20,14.2,0.0,0.0,0.0,63.0,1.1,956.1
11,29,21,12.8,0.0,0.0,0.0,56.5,0.8,956.4
11,29,22,12.0,0.0,0.0,0.0,49.6,0.7,957.6
11,29,23,11.4,0.0,0.0,0.0,49.3,0.5,958.1
11,30,0,10.8,0.0,0.0,0.0,56.2,0.3,957.8
11,30,1,10.4,0.0,0.0,0.0,51.5,0.4,957.8
11,30,2,10.1,0.0,0.0,0.0,52.7,0.5,958.3
11,30,3,10.2,0.0,0.0,0.0,69.9,0.6,959.2
11,30,4,10.1,0.0,0.0,0.0,70.3,0.6,958.0
11,30,5,10.2,0.0,0.0,0.0,77.6,0.8,957.7
11,30,6,10.9,15.4,5.1,14.9,82.6,0.7,960.0
11,30,7,12.8,85.1,8.0,82.7,84.9,0.4,963.6
11,30,8,14.9,180.7,9.0,176.2,90.3,0.6,963.3
11,30,9,17.1,350.8,9.6,344.4,90.1,1.0,963.0
11,30,10,19.2,346.5,9.8,338.5,96.5,1.4,962.5
11,30,11,20.7,317.7,10.0,308.5,93.8,1.9,960.0
11,30,12,21.6,345.9,10.0,336.1,93.1,2.2,958.4
11,30,13,22.0,344.8,10.0,335.1,92.1,2.4,956.8
11,30,14,22.2,283.9,9.8,274.8,88.5,2.5,955.8
11,30,15,21.8,236.8,9.7,228.9,80.3,2.4,954.7
11,30,16,20.5,176.8,9.4,170.5,67.8,2.1,952.0
11,30,17,19.8,96.3,8.9,91.8,58.0,1.9,954.4
11,30,18,18.4,42.4,7.8,40.0,49.0,1.3,953.7
11,30,19,17.2,81.9,510.1,26.2,42.2,1.1,953.7
11,30,20,16.3,0.0,0.0,0.0,38.0,1.0,955.2
11,30,21,15.7,0.0,0.0,0.0,35.2,0.8,957.0
11,30,22,15.0,0.0,0.0,0.0,33.4,0.8,957.1
11,30,23,14.5,0.0,0.0,0.0,36.2,0.6,958.3
12,1,0,15.7,0.0,0.0,0.0,29.8,0.5,960.0
12,1,1,15.1,0.0,0.0,0.0,35.8,0.5,960.4
12,1,2,14.1,0.0,0.0,0.0,39.9,0.5,958.3
12,1,3,12.6,0.0,0.0,0.0,41.0,0.7,956.8
12,1,4,11.8,0.0,0.0,0.0,50.4,0.4,958.5
12,1,5,12.6,0.0,0.0,0.0,58.2,0.3,963.5
12,1,6,13.6,77.0,530.4,24.8,63.6,0.2,964.7
12,1,7,16.5,119.0,8.2,116.5,66.2,0.4,972.1
12,1,8,18.9,305.8,9.2,301.2,69.2,0.8,972.2
12,1,9,21.7,458.7,12.2,450.5,78.0,1.2,974.1
12,1,10,24.1,585.1,19.5,569.2,78.5,1.6,974.5
12,1,11,25.7,668.8,26.0,644.9,77.3,2.1,972.4
12,1,12,26.8,965.3,82.5,885.0,81.9,2.6,972.3
12,1,13,27.3,982.9,88.0,897.3,85.2,3.0,971.8
12,1,14,26.6,1024.3,998.0,103.0,80.3,3.3,968.9
12,1,15,25.8,523.0,14.4,511.2,70.0,3.3,967.7
12,1,16,24.7,279.9,9.5,273.4,52.6,3.1,965.8
12,1,17,23.3,290.9,9.0,286.3,49.6,2.8,964.4
12,1,18,21.0,138.4,8.1,135.9,40.9,2.0,960.2
12,1,19,18.8,87.5,545.7,26.9,35.9,1.3,958.7
12,1,20,17.2,0.0,0.0,0.0,31.2,1.2,960.1
12,1,21,16.0,0.0,0.0,0.0,29.9,0.8,960.6
12,1,22,15.0,0.0,0.0,0.0,29.0,0.7,959.5
12,1,23,13.9,0.0,0.0,0.0,28.0,0.4,957.8
12,2,0,12.9,0.0,0.0,0.0,29.1,0.3,956.7
12,2,1,12.4,0.0,0.0,0.0,29.5,0.3,956.7
12,2,2,11.9,0.0,0.0,0.0,35.9,0.3,955.6
12,2,3,11.4,0.0,0.0,0.0,37.5,0.5,954.0
12,2,4,10.5,0.0,0.0,0.0,47.2,0.4,951.6
12,2,5,11.9,0.0,0.0,0.0,56.8,0.2,957.4
12,2,6,13.6,76.4,523.0,24.8,62.9,0.0,961.1
12,2,7,16.1,295.9,812.2,51.8,66.9,0.5,966.2
12,2,8,18.7,525.3,917.3,70.3,71.1,0.8,968.0
12,2,9,21.8,736.8,970.3,84.8,79.9,1.2,972.1
12,2,10,24.9,912.8,1000.9,96.0,80.5,1.6,974.5
12,2,11,27.4,1039.6,1018.7,103.8,84.5,2.0,974.0
12,2,12,29.2,1105.0,1025.3,107.8,87.3,2.5,973.5
12,2,13,30.4,1106.6,1024.7,107.9,85.8,2.9,974.3
12,2,14,29.9,1044.2,1017.2,104.1,82.4,3.0,970.2
12,2,15,29.1,922.1,1000.6,96.6,74.0,3.1,967.9
12,2,16,28.4,749.8,971.6,85.6,58.2,3.0,966.8
12,2,17,26.9,541.0,921.0,71.3,52.4,2.7,963.5
12,2,18,24.5,310.0,814.2,53.1,41.7,1.7,959.1
12,2,19,21.9,89.3,544.5,27.3,32.7,0.9,956.7
12,2,20,20.1,0.0,0.0,0.0,29.9,0.5,958.8
12,2,21,18.7,0.0,0.0,0.0,27.0,0.3,958.2
12,2,22,17.5,0.0,0.0,0.0,25.6,0.4,957.6
12,2,23,16.2,0.0,0.0,0.0,24.7,0.4,955.1
12,3,0,15.3,0.0,0.0,0.0,24.4,0.5,954.5
12,3,1,14.5,0.0,0.0,0.0,24.8,0.6,953.3
12,3,2,13.8,0.0,0.0,0.0,29.6,0.8,951.9
12,3,3,13.0,0.0,0.0,0.0,35.1,0.8,950.0
12,3,4,12.2,0.0,0.0,0.0,44.0,0.9,948.4
12,3,5,13.2,0.0,0.0,0.0,54.1,0.5,952.3
12,3,6,14.5,77.9,536.4,25.0,60.1,0.2,957.4
12,3,7,17.4,299.1,822.6,52.0,66.4,0.4,966.0
12,3,8,20.6,529.2,925.0,70.5,71.4,0.7,969.5
12,3,9,23.6,739.7,974.8,84.9,76.3,1.1,972.0
12,3,10,27.3,913.9,1002.5,96.0,76.1,1.5,974.7
12,3,11,30.2,1038.5,1017.6,103.7,79.8,1.9,976.3
12,3,12,32.1,1102.4,1022.5,107.5,83.4,2.4,974.2
12,3,13,33.0,1102.8,1020.6,107.6,83.7,2.9,974.6
12,3,14,32.3,1039.4,1011.3,103.7,79.4,3.1,972.0
12,3,15,31.4,915.6,991.7,96.1,68.9,3.2,969.9
12,3,16,30.5,742.8,959.6,85.1,53.0,3.1,968.6
12,3,17,28.9,535.0,906.4,70.9,49.2,2.8,966.0
12,3,18,26.6,311.8,813.0,53.3,38.1,1.9,962.5
12,3,19,24.2,93.2,560.2,27.9,32.9,1.1,960.1
12,3,20,22.2,0.0,0.0,0.0,28.5,0.8,961.0
12,3,21,20.7,0.0,0.0,0.0,27.6,0.4,961.3
12,3,22,19.4,0.0,0.0,0.0,27.3,0.3,960.1
12,3,23,18.1,0.0,0.0,0.0,27.0,0.3,958.1
12,4,0,17.1,0.0,0.0,0.0,27.1,0.4,956.8
12,4,1,16.3,0.0,0.0,0.0,28.3,0.5,955.8
12,4,2,15.4,0.0,0.0,0.0,32.5,0.4,953.4
12,4,3,14.5,0.0,0.0,0.0,36.6,0.6,951.8
12,4,4,13.8,0.0,0.0,0.0,46.7,0.4,950.7
12,4,5,13.4,0.0,0.0,0.0,58.0,0.2,950.4
12,4,6,12.9,75.1,510.6,24.8,64.1,0.1,949.4
12,4,7,15.4,291.5,799.3,51.5,69.7,0.5,957.9
12,4,8,17.8,517.5,903.4,69.7,73.8,0.8,959.6
12,4,9,20.5,725.6,955.6,84.1,77.5,1.1,962.8
12,4,10,23.4,898.6,985.0,95.2,77.1,1.5,964.1
12,4,11,25.7,1022.9,1001.6,102.8,79.7,2.1,964.9
12,4,12,27.0,903.7,65.3,840.2,83.4,2.7,962.4
12,4,13,27.9,884.8,60.5,825.7,83.8,3.1,963.4
12,4,14,27.2,835.3,51.8,787.4,80.9,3.4,960.0
12,4,15,26.2,721.8,35.3,692.6,72.4,3.4,958.1
12,4,16,25.2,330.4,9.4,323.9,58.2,3.1,957.7
12,4,17,23.4,284.6,8.9,280.1,53.0,2.9,955.0
12,4,18,21.5,100.9,7.9,98.3,43.9,2.1,953.4
12,4,19,19.9,93.0,545.4,28.1,41.4,1.6,953.9
12,4,20,18.5,0.0,0.0,0.0,34.9,1.8,953.7
12,4,21,17.5,0.0,0.0,0.0,35.4,1.6,954.1
12,4,22,16.6,0.0,0.0,0.0,35.6,1.2,953.4
12,4,23,15.6,0.0,0.0,0.0,34.6,1.0,952.1
12,5,0,14.6,0.0,0.0,0.0,34.1,0.7,951.1
12,5,1,13.8,0.0,0.0,0.0,36.7,0.4,951.1
12,5,2,13.2,0.0,0.0,0.0,42.3,0.4,950.5
12,5,3,11.5,0.0,0.0,0.0,49.1,0.4,946.8
12,5,4,10.8,0.0,0.0,0.0,55.2,0.1,949.1
12,5,5,10.2,0.0,0.0,0.0,63.7,0.1,948.9
12,5,6,10.9,18.4,4.9,17.9,69.6,0.1,952.3
12,5,7,13.8,74.7,7.9,72.4,70.5,0.4,961.1
12,5,8,16.4,512.5,895.0,69.4,75.3,0.8,961.6
12,5,9,19.0,719.4,947.5,83.7,80.6,1.2,964.1
12,5,10,21.8,891.4,977.2,94.7,88.3,1.7,965.0
12,5,11,23.8,1015.1,993.7,102.3,88.7,2.2,964.5
12,5,12,25.0,1079.3,999.6,106.3,91.0,2.8,963.9
12,5,13,25.9,1081.0,998.1,106.4,90.9,3.2,965.2
12,5,14,25.6,1020.2,989.5,102.7,85.5,3.4,962.9
12,5,15,25.1,903.6,974.5,95.5,79.4,3.4,961.4
12,5,16,24.3,737.6,947.2,84.9,66.4,3.2,960.0
12,5,17,22.9,535.1,898.8,71.0,61.4,2.9,957.9
12,5,18,21.1,310.9,798.0,53.3,55.2,1.8,955.7
12,5,19,19.0,94.5,542.7,28.4,44.6,1.1,953.7
12,5,20,17.8,0.0,0.0,0.0,42.3,0.7,955.7
