Code_BuildingVariant,Code_Country,Code_Building,Code_BuildingSizeClass,Code_Period,Code_Material,Code_Zone,Code_RoofType,Year1_Building,Year2_Building,n_Apartment,n_Storey,A_C_Ref,h_room,A_Wall_1,A_Wall_2,A_Wall_3,A_Roof_1,A_Roof_2,A_Floor_1,A_Floor_2,A_Door_1,A_Window_North,A_Window_East,A_Window_South,A_Window_West,A_Window_Horizontal,A_Window_1,A_Window_2,F_sh_vert,F_sh_hor,F_f,F_w,U_Actual_Wall_1,U_Actual_Wall_2,U_Actual_Wall_3,b_Transmission_Wall_1,b_Transmission_Wall_2,b_Transmission_Wall_3,U_Actual_Roof_1,U_Actual_Roof_2,b_Transmission_Roof_1,b_Transmission_Roof_2,U_Actual_Floor_1,U_Actual_Floor_2,b_Transmission_Floor_1,b_Transmission_Floor_2,U_Actual_Door_1,U_Window_1,U_Window_2,g_gl_n_Window_1,n_air_infiltration,n_air_use,q_h_nd
CL.AB.RT2.mad.F,CL,CL.AB.RT2.mad.F,AB,RT2,mad,F,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.765,0,0,1.0,0,0,0.386,0,1.0,0,0.45,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.mad.G,CL,CL.AB.RT2.mad.G,AB,RT2,mad,G,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.7045,0,0,1.0,0,0,0.246,0,1.0,0,0.38,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.mad.H,CL,CL.AB.RT2.mad.H,AB,RT2,mad,H,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.29,0,0,1.0,0,0,0.24,0,1.0,0,0.28,0,0.45,0,2.5,2.64,0,0.75,0.45,0.3,82
CL.AB.RT2.mad.I,CL,CL.AB.RT2.mad.I,AB,RT2,mad,I,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.5829,0,0,1.0,0,0,0.2489,0,1.0,0,0.62,0,0.45,0,2.5,4.54,0,0.75,0.45,0.3,82
CL.AB.RT2.met.A,CL,CL.AB.RT2.met.A,AB,RT2,met,A,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.69,0,1.0,0,1.4,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.met.B,CL,CL.AB.RT2.met.B,AB,RT2,met,B,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.375,0,1.0,0,0.62,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.met.C,CL,CL.AB.RT2.met.C,AB,RT2,met,C,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.588,0,1.0,0,0.57,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.met.D,CL,CL.AB.RT2.met.D,AB,RT2,met,D,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.378,0,1.0,0,0.67,0,0.45,0,2.5,3.28,0,0.75,0.45,0.3,82
CL.AB.RT2.met.E,CL,CL.AB.RT2.met.E,AB,RT2,met,E,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.378,0,1.0,0,0.508,0,0.45,0,2.5,3.28,0,0.75,0.45,0.3,82
CL.AB.RT2.met.F,CL,CL.AB.RT2.met.F,AB,RT2,met,F,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.38,0,1.0,0,0.47,0,0.45,0,2.5,3.28,0,0.75,0.45,0.3,82
CL.AB.RT2.met.G,CL,CL.AB.RT2.met.G,AB,RT2,met,G,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.246,0,1.0,0,0.38,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.met.H,CL,CL.AB.RT2.met.H,AB,RT2,met,H,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.75,0.45,0.3,82
CL.AB.RT2.met.I,CL,CL.AB.RT2.met.I,AB,RT2,met,I,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.2489,0,1.0,0,0.62,0,0.45,0,2.5,4.54,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.A,CL,CL.AB.RT2.prefab.A,AB,RT2,prefab,A,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,1.08,0,0,1.0,0,0,0.69,0,1.0,0,1.4,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.B,CL,CL.AB.RT2.prefab.B,AB,RT2,prefab,B,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,1.0550000000000002,0,0,1.0,0,0,0.375,0,1.0,0,0.62,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.C,CL,CL.AB.RT2.prefab.C,AB,RT2,prefab,C,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,1.29,0,0,1.0,0,0,0.588,0,1.0,0,0.57,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.D,CL,CL.AB.RT2.prefab.D,AB,RT2,prefab,D,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.58,0,0,1.0,0,0,0.45,0,1.0,0,0.67,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.E,CL,CL.AB.RT2.prefab.E,AB,RT2,prefab,E,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.61,0,0,1.0,0,0,0.378,0,1.0,0,0.508,0,0.45,0,2.5,3.28,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.F,CL,CL.AB.RT2.prefab.F,AB,RT2,prefab,F,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.61,0,0,1.0,0,0,0.23,0,1.0,0,0.47,0,0.45,0,2.5,3.28,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.G,CL,CL.AB.RT2.prefab.G,AB,RT2,prefab,G,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.7045,0,0,1.0,0,0,0.246,0,1.0,0,0.38,0,0.45,0,2.5,5.8,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.H,CL,CL.AB.RT2.prefab.H,AB,RT2,prefab,H,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.59,0,0,1.0,0,0,0.33,0,1.0,0,0.29,0,0.45,0,2.5,4.54,0,0.75,0.45,0.3,82
CL.AB.RT2.prefab.I,CL,CL.AB.RT2.prefab.I,AB,RT2,prefab,I,FR,2007,2014,24,12,58,2.4,55.7,0,0,5,0,5,0,2.0,2.375,2.375,2.375,2.375,0,9.5,0,0.9,1.0,0.7,0.9,0.5829,0,0,1.0,0,0,0.2489,0,1.0,0,0.62,0,0.45,0,2.5,4.54,0,0.75,0.45,0.3,82
CL.AB.CEV.adobe.A,CL,CL.AB.CEV.adobe.A,AB,CEV,adobe,A,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,1.18,0,1.0,0,1.2,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.adobe.B,CL,CL.AB.CEV.adobe.B,AB,CEV,adobe,B,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.481,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.adobe.C,CL,CL.AB.CEV.adobe.C,AB,CEV,adobe,C,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.84,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.adobe.D,CL,CL.AB.CEV.adobe.D,AB,CEV,adobe,D,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.378,0,1.0,0,0.66,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.adobe.E,CL,CL.AB.CEV.adobe.E,AB,CEV,adobe,E,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.378,0,1.0,0,3.55,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.adobe.F,CL,CL.AB.CEV.adobe.F,AB,CEV,adobe,F,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.35,0,1.0,0,0.45,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.adobe.G,CL,CL.AB.CEV.adobe.G,AB,CEV,adobe,G,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.267,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.adobe.H,CL,CL.AB.CEV.adobe.H,AB,CEV,adobe,H,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.24,0,1.0,0,0.28,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.adobe.I,CL,CL.AB.CEV.adobe.I,AB,CEV,adobe,I,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.38,0,0,1.0,0,0,0.24471771083914,0,1.0,0,0.68,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.A,CL,CL.AB.CEV.hor.A,AB,CEV,hor,A,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.68,0,0,1.0,0,0,1.18,0,1.0,0,1.2,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.B,CL,CL.AB.CEV.hor.B,AB,CEV,hor,B,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.98,0,0,1.0,0,0,0.59,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.C,CL,CL.AB.CEV.hor.C,AB,CEV,hor,C,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.369,0,0,1.0,0,0,0.60095,0,1.0,0,3.36,0,0.45,0,2.5,2.728,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.D,CL,CL.AB.CEV.hor.D,AB,CEV,hor,D,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.065,0,0,1.0,0,0,0.33,0,1.0,0,0.66,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.E,CL,CL.AB.CEV.hor.E,AB,CEV,hor,E,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.085,0,0,1.0,0,0,0.28,0,1.0,0,3.55,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.F,CL,CL.AB.CEV.hor.F,AB,CEV,hor,F,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.425,0,0,1.0,0,0,0.43,0,1.0,0,0.29,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.G,CL,CL.AB.CEV.hor.G,AB,CEV,hor,G,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.369,0,0,1.0,0,0,0.281,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.H,CL,CL.AB.CEV.hor.H,AB,CEV,hor,H,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.43999999999999995,0,0,1.0,0,0,0.24,0,1.0,0,0.28,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.hor.I,CL,CL.AB.CEV.hor.I,AB,CEV,hor,I,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.5563064390105581,0,0,1.0,0,0,0.24471771083914,0,1.0,0,0.68,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.A,CL,CL.AB.CEV.lad.A,AB,CEV,lad,A,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.63,0,0,1.0,0,0,2.04,0,1.0,0,1.2,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.B,CL,CL.AB.CEV.lad.B,AB,CEV,lad,B,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.129,0,0,1.0,0,0,0.481,0,1.0,0,1.29,0,0.45,0,2.5,4.54,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.C,CL,CL.AB.CEV.lad.C,AB,CEV,lad,C,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.52,0,0,1.0,0,0,1.03,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.D,CL,CL.AB.CEV.lad.D,AB,CEV,lad,D,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.718,0,0,1.0,0,0,0.378,0,1.0,0,0.63,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.E,CL,CL.AB.CEV.lad.E,AB,CEV,lad,E,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.718,0,0,1.0,0,0,0.378,0,1.0,0,3.55,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.F,CL,CL.AB.CEV.lad.F,AB,CEV,lad,F,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.65,0,0,1.0,0,0,0.27,0,1.0,0,0.569,0,0.45,0,2.5,2.85,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.G,CL,CL.AB.CEV.lad.G,AB,CEV,lad,G,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.37,0,0,1.0,0,0,0.336,0,1.0,0,0.55,0,0.45,0,2.5,4.135,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.H,CL,CL.AB.CEV.lad.H,AB,CEV,lad,H,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.43999999999999995,0,0,1.0,0,0,0.24,0,1.0,0,0.28,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.lad.I,CL,CL.AB.CEV.lad.I,AB,CEV,lad,I,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.5563064390105581,0,0,1.0,0,0,0.24471771083914,0,1.0,0,0.68,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.A,CL,CL.AB.CEV.mad.A,AB,CEV,mad,A,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.68,0,0,1.0,0,0,1.18,0,1.0,0,1.2,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.B,CL,CL.AB.CEV.mad.B,AB,CEV,mad,B,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.41,0,0,1.0,0,0,0.481,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.C,CL,CL.AB.CEV.mad.C,AB,CEV,mad,C,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.52,0,0,1.0,0,0,0.84,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.D,CL,CL.AB.CEV.mad.D,AB,CEV,mad,D,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.81,0,0,1.0,0,0,0.27,0,1.0,0,0.27,0,0.45,0,2.5,3.01,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.E,CL,CL.AB.CEV.mad.E,AB,CEV,mad,E,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.765,0,0,1.0,0,0,0.386,0,1.0,0,0.27,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.F,CL,CL.AB.CEV.mad.F,AB,CEV,mad,F,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.6675,0,0,1.0,0,0,0.35,0,1.0,0,0.45,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.G,CL,CL.AB.CEV.mad.G,AB,CEV,mad,G,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.428,0,0,1.0,0,0,0.267,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.H,CL,CL.AB.CEV.mad.H,AB,CEV,mad,H,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.43999999999999995,0,0,1.0,0,0,0.24,0,1.0,0,0.28,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.mad.I,CL,CL.AB.CEV.mad.I,AB,CEV,mad,I,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.5563064390105581,0,0,1.0,0,0,0.24471771083914,0,1.0,0,0.68,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.met.A,CL,CL.AB.CEV.met.A,AB,CEV,met,A,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,1.18,0,1.0,0,1.2,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.met.B,CL,CL.AB.CEV.met.B,AB,CEV,met,B,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.481,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.met.C,CL,CL.AB.CEV.met.C,AB,CEV,met,C,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.84,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.met.D,CL,CL.AB.CEV.met.D,AB,CEV,met,D,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.378,0,1.0,0,0.66,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.met.E,CL,CL.AB.CEV.met.E,AB,CEV,met,E,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.378,0,1.0,0,3.55,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.met.F,CL,CL.AB.CEV.met.F,AB,CEV,met,F,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.35,0,1.0,0,0.45,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.met.G,CL,CL.AB.CEV.met.G,AB,CEV,met,G,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.267,0,1.0,0,0.55,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.met.H,CL,CL.AB.CEV.met.H,AB,CEV,met,H,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.24,0,1.0,0,0.28,0,0.45,0,2.5,3.28,0,0.6,0.35,0.3,40
CL.AB.CEV.met.I,CL,CL.AB.CEV.met.I,AB,CEV,met,I,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.75,0,0,1.0,0,0,0.24471771083914,0,1.0,0,0.68,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.prefab.A,CL,CL.AB.CEV.prefab.A,AB,CEV,prefab,A,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.68,0,0,1.0,0,0,1.18,0,1.0,0,1.2,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.prefab.B,CL,CL.AB.CEV.prefab.B,AB,CEV,prefab,B,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.41,0,0,1.0,0,0,0.481,0,1.0,0,1.29,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.prefab.C,CL,CL.AB.CEV.prefab.C,AB,CEV,prefab,C,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,1.52,0,0,1.0,0,0,0.84,0,1.0,0,3.36,0,0.45,0,2.5,5.8,0,0.6,0.35,0.3,40
CL.AB.CEV.prefab.D,CL,CL.AB.CEV.prefab.D,AB,CEV,prefab,D,FR,2015,2020,28,14,62,2.4,59.5,0,0,4,0,4,0,2.0,2.525,2.525,2.525,2.525,0,10.1,0,0.9,1.0,0.7,0.9,0.83,0,0,1.0,0,0,0.36,0,1.0,0,0.66,0,0.45,0,2.5,4.54,0,0.6,0.35,0.3,40
